path,location,category,tracked,size,sha256_if_reasonable,current_role,recommended_action,reason
code/03_qgnn_llm_interfaces/event_gated_fusion_model.py,github,source,True,4789,9744a2fc447c3b7e696cb5a782b262afcc9679eb027063ac49cd54f302e66920,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/event_gated_fusion_model.py,windows,source,False,4789,9744a2fc447c3b7e696cb5a782b262afcc9679eb027063ac49cd54f302e66920,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/event_gated_fusion_model.py,server,source,False,4789,9744a2fc447c3b7e696cb5a782b262afcc9679eb027063ac49cd54f302e66920,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/future_token_model.py,github,source,True,8779,052320e8c1d7a1b2171c50c4b11176a3e5f14528e004a6f68cbb824d3825a1f5,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/future_token_model.py,windows,source,False,8779,052320e8c1d7a1b2171c50c4b11176a3e5f14528e004a6f68cbb824d3825a1f5,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/future_token_model.py,server,source,False,8779,052320e8c1d7a1b2171c50c4b11176a3e5f14528e004a6f68cbb824d3825a1f5,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/inspect_long_horizon_data.py,github,source,True,985,7ded4fd0e65f72f6395bdf36ed3b32d0249c97f67faf8fba9d24fdccbdbbb1a7,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/inspect_long_horizon_data.py,windows,source,False,985,7ded4fd0e65f72f6395bdf36ed3b32d0249c97f67faf8fba9d24fdccbdbbb1a7,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/inspect_long_horizon_data.py,server,source,False,985,7ded4fd0e65f72f6395bdf36ed3b32d0249c97f67faf8fba9d24fdccbdbbb1a7,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/intent_token_planner_model.py,github,source,True,6514,fbb72a714c43807d1932eae5cd663e96f1bd1c4ce24e3e4487d0c4b13eee5e3d,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/intent_token_planner_model.py,windows,source,False,6514,fbb72a714c43807d1932eae5cd663e96f1bd1c4ce24e3e4487d0c4b13eee5e3d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/intent_token_planner_model.py,server,source,False,6514,fbb72a714c43807d1932eae5cd663e96f1bd1c4ce24e3e4487d0c4b13eee5e3d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/interaction_trust_model.py,github,source,True,5711,bb93b381c9371eba287e28669dc8c3556690c71018e443f3f42f1cc5e08a5aa9,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/interaction_trust_model.py,windows,source,False,5711,bb93b381c9371eba287e28669dc8c3556690c71018e443f3f42f1cc5e08a5aa9,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/interaction_trust_model.py,server,source,False,5711,bb93b381c9371eba287e28669dc8c3556690c71018e443f3f42f1cc5e08a5aa9,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/physics_aligned_dual_model_effective.py,github,source,True,7937,f673c9c546e3de085229183b22f9dc805f838202f8805c43feea2a47fa0c97d6,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/physics_aligned_dual_model_effective.py,windows,source,False,7937,f673c9c546e3de085229183b22f9dc805f838202f8805c43feea2a47fa0c97d6,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/physics_aligned_dual_model_effective.py,server,source,False,7937,f673c9c546e3de085229183b22f9dc805f838202f8805c43feea2a47fa0c97d6,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/quantum_relation_prompt_model.py,github,source,True,8236,41bf8a18dea12c318b3717cf48067c1a786665063faa376d7e4f353136ccfd37,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/quantum_relation_prompt_model.py,windows,source,False,8236,41bf8a18dea12c318b3717cf48067c1a786665063faa376d7e4f353136ccfd37,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/quantum_relation_prompt_model.py,server,source,False,8236,41bf8a18dea12c318b3717cf48067c1a786665063faa376d7e4f353136ccfd37,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/relation_prompt_v1_stopped.json,github,source,True,204,0d5d2cf590f7af64113564c9311231177556a2d4ddf29707a284c964c5dafa14,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/relation_prompt_v1_stopped.json,windows,source,False,204,0d5d2cf590f7af64113564c9311231177556a2d4ddf29707a284c964c5dafa14,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/relation_prompt_v1_stopped.json,server,source,False,204,0d5d2cf590f7af64113564c9311231177556a2d4ddf29707a284c964c5dafa14,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_attention_routed_fusion.py,github,source,True,9064,9de47f8777229658786d77295c32518cad8c7e050f6ada24f1bf3f8232bb3bcc,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_attention_routed_fusion.py,windows,source,False,9064,9de47f8777229658786d77295c32518cad8c7e050f6ada24f1bf3f8232bb3bcc,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_attention_routed_fusion.py,server,source,False,9064,9de47f8777229658786d77295c32518cad8c7e050f6ada24f1bf3f8232bb3bcc,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_effective_segment_trust.py,github,source,True,7438,5f3d8cda8972910e885b0bc9c79186144aafa30b3b4a32432d92cc9e71b2011e,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_effective_segment_trust.py,windows,source,False,7438,5f3d8cda8972910e885b0bc9c79186144aafa30b3b4a32432d92cc9e71b2011e,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_effective_segment_trust.py,server,source,False,7438,5f3d8cda8972910e885b0bc9c79186144aafa30b3b4a32432d92cc9e71b2011e,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_event_gated_fusion.py,github,source,True,9190,9230453cd9798ce9bd73292afcb40e21c60746ad7f62e0885938a4a3c0b630f0,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_event_gated_fusion.py,windows,source,False,9190,9230453cd9798ce9bd73292afcb40e21c60746ad7f62e0885938a4a3c0b630f0,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_event_gated_fusion.py,server,source,False,9190,9230453cd9798ce9bd73292afcb40e21c60746ad7f62e0885938a4a3c0b630f0,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_future_token_qgnn_llm.py,github,source,True,14428,3d0d01f3efef8666e919f3e88e84a383e72a3def932e481a487f2adac192186a,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_future_token_qgnn_llm.py,windows,source,False,14428,3d0d01f3efef8666e919f3e88e84a383e72a3def932e481a487f2adac192186a,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_future_token_qgnn_llm.py,server,source,False,14428,3d0d01f3efef8666e919f3e88e84a383e72a3def932e481a487f2adac192186a,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_high_interaction_temporal_route.py,github,source,True,10292,e86eedc132b07df80a0d922c08aab2bbb50a42dfb64ba613878d05b097de44fd,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_high_interaction_temporal_route.py,windows,source,False,10292,e86eedc132b07df80a0d922c08aab2bbb50a42dfb64ba613878d05b097de44fd,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_high_interaction_temporal_route.py,server,source,False,10292,e86eedc132b07df80a0d922c08aab2bbb50a42dfb64ba613878d05b097de44fd,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_intent_token_planner.py,github,source,True,13883,650a6bc69f8416666b0a1ae7edc4f2fe76eb7497c78f3bb77f349231a81da214,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_intent_token_planner.py,windows,source,False,13883,650a6bc69f8416666b0a1ae7edc4f2fe76eb7497c78f3bb77f349231a81da214,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_intent_token_planner.py,server,source,False,13883,650a6bc69f8416666b0a1ae7edc4f2fe76eb7497c78f3bb77f349231a81da214,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_interaction_trust.py,github,source,True,7984,fad1e4223d02a380bae751e0e33301e7ae7a621b8c07cd8a734af7510f0063c6,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_interaction_trust.py,windows,source,False,7984,fad1e4223d02a380bae751e0e33301e7ae7a621b8c07cd8a734af7510f0063c6,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_interaction_trust.py,server,source,False,7984,fad1e4223d02a380bae751e0e33301e7ae7a621b8c07cd8a734af7510f0063c6,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_llm_component_ablation.py,github,source,True,3925,d19bee70a577973cc1d4e932cf474f92f09c0efee5c10fae61fd5b34ff91492d,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_llm_component_ablation.py,windows,source,False,3925,d19bee70a577973cc1d4e932cf474f92f09c0efee5c10fae61fd5b34ff91492d,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_llm_component_ablation.py,server,source,False,3925,d19bee70a577973cc1d4e932cf474f92f09c0efee5c10fae61fd5b34ff91492d,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_long_horizon_qgnn_llm.py,github,source,True,14896,24dd1d4ae363c247a82bd91de83082912226ddd96c96a214ab1dbeda2c82438f,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_long_horizon_qgnn_llm.py,windows,source,False,14896,24dd1d4ae363c247a82bd91de83082912226ddd96c96a214ab1dbeda2c82438f,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_long_horizon_qgnn_llm.py,server,source,False,14896,24dd1d4ae363c247a82bd91de83082912226ddd96c96a214ab1dbeda2c82438f,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_relation_prompt_experiment.py,github,source,True,11544,e90286cb661af7339d409450adddebf32606ea2d38ff7ba389757359790b1a85,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_relation_prompt_experiment.py,windows,source,False,11544,e90286cb661af7339d409450adddebf32606ea2d38ff7ba389757359790b1a85,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_relation_prompt_experiment.py,server,source,False,11544,e90286cb661af7339d409450adddebf32606ea2d38ff7ba389757359790b1a85,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_segment_trust.py,github,source,True,7377,eeab7b8c13d73721aee6d240cc667d7f90a5a2c50f680d1877c589c20bdf9ad5,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_segment_trust.py,windows,source,False,7377,eeab7b8c13d73721aee6d240cc667d7f90a5a2c50f680d1877c589c20bdf9ad5,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_segment_trust.py,server,source,False,7377,eeab7b8c13d73721aee6d240cc667d7f90a5a2c50f680d1877c589c20bdf9ad5,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_target_trust.py,github,source,True,8540,0801df2b3ce9a2f95f03327ca9a6c43044473cb6cb68b18c8b51894d57bf08ce,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_target_trust.py,windows,source,False,8540,0801df2b3ce9a2f95f03327ca9a6c43044473cb6cb68b18c8b51894d57bf08ce,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_target_trust.py,server,source,False,8540,0801df2b3ce9a2f95f03327ca9a6c43044473cb6cb68b18c8b51894d57bf08ce,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/run_temporal_pair_refinement.py,github,source,True,13173,2b7ece1429dce8279762b4a51887a117897e3ed3af6c7e74eeda4d7cdd2cab87,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/run_temporal_pair_refinement.py,windows,source,False,13173,2b7ece1429dce8279762b4a51887a117897e3ed3af6c7e74eeda4d7cdd2cab87,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/run_temporal_pair_refinement.py,server,source,False,13173,2b7ece1429dce8279762b4a51887a117897e3ed3af6c7e74eeda4d7cdd2cab87,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/temporal_pair_refinement_model.py,github,source,True,6951,2280365dbef1c58a29ec00dd36ea229fe5db57b64b82c2b7a34df532e202ac05,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/temporal_pair_refinement_model.py,windows,source,False,6951,2280365dbef1c58a29ec00dd36ea229fe5db57b64b82c2b7a34df532e202ac05,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/temporal_pair_refinement_model.py,server,source,False,6951,2280365dbef1c58a29ec00dd36ea229fe5db57b64b82c2b7a34df532e202ac05,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/03_qgnn_llm_interfaces/temporal_risk_routed_model.py,github,source,True,4774,670b8a2a5bce9f3d956d867c9504fbc8a5aa23400b83a6f6b4c03e00c9fe6c84,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/03_qgnn_llm_interfaces/temporal_risk_routed_model.py,windows,source,False,4774,670b8a2a5bce9f3d956d867c9504fbc8a5aa23400b83a6f6b4c03e00c9fe6c84,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/03_qgnn_llm_interfaces/temporal_risk_routed_model.py,server,source,False,4774,670b8a2a5bce9f3d956d867c9504fbc8a5aa23400b83a6f6b4c03e00c9fe6c84,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/04_quantum_association/launch.sh,github,source,True,411,c087dfbd6c9ed3fddccb6e437481586ab21f5f350239db31061a491c8cc88dd8,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/04_quantum_association/launch.sh,windows,source,False,411,c087dfbd6c9ed3fddccb6e437481586ab21f5f350239db31061a491c8cc88dd8,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/04_quantum_association/launch.sh,server,source,False,411,c087dfbd6c9ed3fddccb6e437481586ab21f5f350239db31061a491c8cc88dd8,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/04_quantum_association/model.py,github,source,True,2166,92fcbc047fa66a55f5f188fae3ee4f20210c009f3120a44f6bc314ea9e35df7b,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/04_quantum_association/model.py,windows,source,False,2166,92fcbc047fa66a55f5f188fae3ee4f20210c009f3120a44f6bc314ea9e35df7b,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/04_quantum_association/model.py,server,source,False,2166,92fcbc047fa66a55f5f188fae3ee4f20210c009f3120a44f6bc314ea9e35df7b,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/04_quantum_association/run.py,github,source,True,14241,2d580bfdd52c9541c7098f44cd18f87c9720d05511f52ee218fefd865e1c2d20,source at the github side,KEEP,tracked at the Stage-2 development baseline
code/04_quantum_association/run.py,windows,source,False,14241,2d580bfdd52c9541c7098f44cd18f87c9720d05511f52ee218fefd865e1c2d20,source at the windows side,KEEP,working copy matches the Stage-2 baseline
code/04_quantum_association/run.py,server,source,False,14241,2d580bfdd52c9541c7098f44cd18f87c9720d05511f52ee218fefd865e1c2d20,source at the server side,KEEP_SERVER_ONLY,server mirror of a tracked file
code/04_quantum_association/summarize.py,github,source,True,2486,f74c83810276ab1a95c449c52c96d174e989c43e30b3c297d95224324a253d59,source at the github side,KEEP,tracked at the Stage-2 development baseline
