split,episode,episode_id,density,snr,slot,window_index,origin_ms,origin_before_ms,gt_before,gt_after,masked_positions,masked_first_origin_ms,masked_last_origin_ms,masked_labelled_cells_nominal
train,83,s0_t1118936240200_a582,high,20.0,6,13,1118936249600,1118936249100,586,532,3,1118936249100,1118936250100,3
train,83,s0_t1118936240200_a582,high,20.0,6,15,1118936250600,1118936250100,532,586,3,1118936250100,1118936251100,2
train,84,s0_t1118936240200_a617,high,-5.0,0,3,1118936244600,1118936244100,615,617,3,1118936244100,1118936245100,2
train,84,s0_t1118936240200_a617,high,-5.0,3,3,1118936244600,1118936244100,622,618,3,1118936244100,1118936245100,2
train,84,s0_t1118936240200_a617,high,-5.0,5,5,1118936245600,1118936245100,614,604,3,1118936245100,1118936246100,2
train,84,s0_t1118936240200_a617,high,-5.0,6,6,1118936246100,1118936245600,615,604,3,1118936245600,1118936246600,2
train,84,s0_t1118936240200_a617,high,-5.0,0,7,1118936246600,1118936246100,614,604,3,1118936246100,1118936247100,2
train,84,s0_t1118936240200_a617,high,-5.0,7,8,1118936247100,1118936246600,615,614,3,1118936246600,1118936247600,3
train,84,s0_t1118936240200_a617,high,-5.0,6,10,1118936248100,1118936247600,615,614,3,1118936247600,1118936248600,3
train,84,s0_t1118936240200_a617,high,-5.0,7,19,1118936252600,1118936252100,622,618,3,1118936252100,1118936253100,3
train,84,s0_t1118936240200_a617,high,-5.0,7,23,1118936254600,1118936254100,618,622,3,1118936254100,1118936255100,3
train,84,s0_t1118936240200_a617,high,-5.0,7,25,1118936255600,1118936255100,622,618,3,1118936255100,1118936256100,3
train,84,s0_t1118936240200_a617,high,0.0,5,7,1118936246600,1118936246100,614,604,3,1118936246100,1118936247100,3
train,84,s0_t1118936240200_a617,high,0.0,0,12,1118936249100,1118936248600,615,614,3,1118936248600,1118936249600,3
train,84,s0_t1118936240200_a617,high,0.0,6,12,1118936249100,1118936248600,614,615,3,1118936248600,1118936249600,2
train,84,s0_t1118936240200_a617,high,5.0,0,2,1118936244100,1118936243600,615,604,3,1118936243600,1118936244600,2
train,84,s0_t1118936240200_a617,high,5.0,4,8,1118936247100,1118936246600,615,614,3,1118936246600,1118936247600,3
train,84,s0_t1118936240200_a617,high,5.0,0,16,1118936251100,1118936250600,622,618,3,1118936250600,1118936251600,3
train,84,s0_t1118936240200_a617,high,10.0,3,12,1118936249100,1118936248600,614,615,3,1118936248600,1118936249600,2
train,84,s0_t1118936240200_a617,high,10.0,1,16,1118936251100,1118936250600,622,618,3,1118936250600,1118936251600,3
train,84,s0_t1118936240200_a617,high,15.0,6,9,1118936247600,1118936247100,618,622,3,1118936247100,1118936248100,3
train,84,s0_t1118936240200_a617,high,15.0,6,10,1118936248100,1118936247600,622,618,3,1118936247600,1118936248600,3
train,84,s0_t1118936240200_a617,high,15.0,0,13,1118936249600,1118936249100,622,618,3,1118936249100,1118936250100,3
train,84,s0_t1118936240200_a617,high,20.0,7,4,1118936245100,1118936244600,604,614,3,1118936244600,1118936245600,2
train,84,s0_t1118936240200_a617,high,20.0,5,11,1118936248600,1118936248100,615,614,3,1118936248100,1118936249100,3
train,87,s0_t1118936260200_a610,high,0.0,5,11,1118936268600,1118936268100,602,608,3,1118936268100,1118936269100,3
train,87,s0_t1118936260200_a610,high,0.0,5,12,1118936269100,1118936268600,608,602,3,1118936268600,1118936269600,3
train,87,s0_t1118936260200_a610,high,0.0,5,13,1118936269600,1118936269100,602,608,3,1118936269100,1118936270100,3
train,87,s0_t1118936260200_a610,high,5.0,4,7,1118936266600,1118936266100,619,610,3,1118936266100,1118936267100,3
train,87,s0_t1118936260200_a610,high,10.0,4,7,1118936266600,1118936266100,619,610,3,1118936266100,1118936267100,3
train,87,s0_t1118936260200_a610,high,10.0,5,10,1118936268100,1118936267600,608,602,3,1118936267600,1118936268600,3
train,87,s0_t1118936260200_a610,high,10.0,6,10,1118936268100,1118936267600,602,608,3,1118936267600,1118936268600,2
train,87,s0_t1118936260200_a610,high,10.0,5,11,1118936268600,1118936268100,602,608,3,1118936268100,1118936269100,3
train,87,s0_t1118936260200_a610,high,10.0,5,12,1118936269100,1118936268600,608,602,3,1118936268600,1118936269600,3
train,87,s0_t1118936260200_a610,high,15.0,6,8,1118936267100,1118936266600,610,619,3,1118936266600,1118936267600,3
train,87,s0_t1118936260200_a610,high,15.0,6,21,1118936273600,1118936273100,619,610,3,1118936273100,1118936274100,2
train,87,s0_t1118936260200_a610,high,20.0,6,8,1118936267100,1118936266600,610,619,3,1118936266600,1118936267600,3
train,87,s0_t1118936260200_a610,high,20.0,6,21,1118936273600,1118936273100,619,610,3,1118936273100,1118936274100,2
train,87,s0_t1118936260200_a610,high,20.0,0,25,1118936275600,1118936275100,619,610,3,1118936275100,1118936276100,3
train,88,s0_t1118936260200_a648,high,-5.0,1,1,1118936263600,1118936263100,607,599,3,1118936263100,1118936264100,3
train,88,s0_t1118936260200_a648,high,-5.0,2,1,1118936263600,1118936263100,599,607,3,1118936263100,1118936264100,3
train,88,s0_t1118936260200_a648,high,-5.0,7,4,1118936265100,1118936264600,602,607,3,1118936264600,1118936265600,3
train,88,s0_t1118936260200_a648,high,-5.0,1,6,1118936266100,1118936265600,599,607,3,1118936265600,1118936266600,3
train,88,s0_t1118936260200_a648,high,-5.0,7,6,1118936266100,1118936265600,607,602,3,1118936265600,1118936266600,2
train,88,s0_t1118936260200_a648,high,-5.0,1,10,1118936268100,1118936267600,607,599,3,1118936267600,1118936268600,3
train,88,s0_t1118936260200_a648,high,-5.0,2,10,1118936268100,1118936267600,599,607,3,1118936267600,1118936268600,2
train,88,s0_t1118936260200_a648,high,-5.0,6,26,1118936276100,1118936275600,601,607,3,1118936275600,1118936276600,3
train,88,s0_t1118936260200_a648,high,-5.0,6,27,1118936276600,1118936276100,607,601,3,1118936276100,1118936277100,2
train,88,s0_t1118936260200_a648,high,0.0,3,1,1118936263600,1118936263100,601,648,3,1118936263100,1118936264100,3
train,88,s0_t1118936260200_a648,high,0.0,3,4,1118936265100,1118936264600,648,601,3,1118936264600,1118936265600,3
train,88,s0_t1118936260200_a648,high,0.0,5,7,1118936266600,1118936266100,602,607,3,1118936266100,1118936267100,2
train,88,s0_t1118936260200_a648,high,0.0,2,9,1118936267600,1118936267100,599,607,3,1118936267100,1118936268100,3
train,88,s0_t1118936260200_a648,high,0.0,2,13,1118936269600,1118936269100,607,599,3,1118936269100,1118936270100,3
train,88,s0_t1118936260200_a648,high,0.0,5,20,1118936273100,1118936272600,607,601,3,1118936272600,1118936273600,3
train,88,s0_t1118936260200_a648,high,0.0,5,24,1118936275100,1118936274600,601,607,3,1118936274600,1118936275600,3
train,88,s0_t1118936260200_a648,high,0.0,1,29,1118936277600,1118936277100,601,648,3,1118936277100,1118936278100,2
train,88,s0_t1118936260200_a648,high,5.0,2,7,1118936266600,1118936266100,599,607,3,1118936266100,1118936267100,3
train,88,s0_t1118936260200_a648,high,5.0,2,10,1118936268100,1118936267600,607,599,3,1118936267600,1118936268600,3
train,88,s0_t1118936260200_a648,high,5.0,7,10,1118936268100,1118936267600,599,607,3,1118936267600,1118936268600,2
train,88,s0_t1118936260200_a648,high,5.0,2,11,1118936268600,1118936268100,599,607,3,1118936268100,1118936269100,3
train,88,s0_t1118936260200_a648,high,5.0,2,13,1118936269600,1118936269100,607,599,3,1118936269100,1118936270100,3
train,88,s0_t1118936260200_a648,high,5.0,1,20,1118936273100,1118936272600,607,601,3,1118936272600,1118936273600,3
train,88,s0_t1118936260200_a648,high,10.0,2,7,1118936266600,1118936266100,599,607,3,1118936266100,1118936267100,3
train,88,s0_t1118936260200_a648,high,10.0,2,10,1118936268100,1118936267600,607,599,3,1118936267600,1118936268600,3
train,88,s0_t1118936260200_a648,high,10.0,7,10,1118936268100,1118936267600,599,607,3,1118936267600,1118936268600,2
train,88,s0_t1118936260200_a648,high,10.0,2,11,1118936268600,1118936268100,599,607,3,1118936268100,1118936269100,3
train,88,s0_t1118936260200_a648,high,10.0,2,13,1118936269600,1118936269100,607,599,3,1118936269100,1118936270100,3
train,88,s0_t1118936260200_a648,high,10.0,1,20,1118936273100,1118936272600,607,601,3,1118936272600,1118936273600,3
train,88,s0_t1118936260200_a648,high,15.0,2,3,1118936264600,1118936264100,599,607,3,1118936264100,1118936265100,3
train,88,s0_t1118936260200_a648,high,15.0,1,10,1118936268100,1118936267600,599,607,3,1118936267600,1118936268600,2
train,88,s0_t1118936260200_a648,high,15.0,2,10,1118936268100,1118936267600,607,599,3,1118936267600,1118936268600,3
train,88,s0_t1118936260200_a648,high,15.0,2,11,1118936268600,1118936268100,599,607,3,1118936268100,1118936269100,3
train,88,s0_t1118936260200_a648,high,15.0,2,13,1118936269600,1118936269100,607,599,3,1118936269100,1118936270100,3
train,88,s0_t1118936260200_a648,high,15.0,5,25,1118936275600,1118936275100,601,607,3,1118936275100,1118936276100,3
train,88,s0_t1118936260200_a648,high,15.0,5,26,1118936276100,1118936275600,607,601,3,1118936275600,1118936276600,3
train,88,s0_t1118936260200_a648,high,15.0,5,27,1118936276600,1118936276100,601,607,3,1118936276100,1118936277100,3
train,88,s0_t1118936260200_a648,high,15.0,5,29,1118936277600,1118936277100,607,648,3,1118936277100,1118936278100,2
train,88,s0_t1118936260200_a648,high,20.0,7,4,1118936265100,1118936264600,607,648,3,1118936264600,1118936265600,2
train,88,s0_t1118936260200_a648,high,20.0,1,6,1118936266100,1118936265600,607,599,3,1118936265600,1118936266600,3
train,88,s0_t1118936260200_a648,high,20.0,1,7,1118936266600,1118936266100,599,607,3,1118936266100,1118936267100,3
train,88,s0_t1118936260200_a648,high,20.0,1,9,1118936267600,1118936267100,607,599,3,1118936267100,1118936268100,3
train,88,s0_t1118936260200_a648,high,20.0,1,11,1118936268600,1118936268100,599,607,3,1118936268100,1118936269100,3
train,88,s0_t1118936260200_a648,high,20.0,1,13,1118936269600,1118936269100,607,599,3,1118936269100,1118936270100,3
train,88,s0_t1118936260200_a648,high,20.0,5,25,1118936275600,1118936275100,601,607,3,1118936275100,1118936276100,3
train,88,s0_t1118936260200_a648,high,20.0,5,26,1118936276100,1118936275600,607,601,3,1118936275600,1118936276600,3
train,88,s0_t1118936260200_a648,high,20.0,5,27,1118936276600,1118936276100,601,607,3,1118936276100,1118936277100,3
train,88,s0_t1118936260200_a648,high,20.0,5,29,1118936277600,1118936277100,607,648,3,1118936277100,1118936278100,2
train,90,s0_t1118936280200_a622,high,-5.0,5,1,1118936283600,1118936283100,650,622,3,1118936283100,1118936284100,3
train,93,s0_t1118936300200_a679,high,-5.0,7,16,1118936311100,1118936310600,671,635,3,1118936310600,1118936311600,2
train,94,s0_t1118936300200_a710,high,-5.0,6,2,1118936304100,1118936303600,709,704,3,1118936303600,1118936304600,3
train,94,s0_t1118936300200_a710,high,-5.0,4,4,1118936305100,1118936304600,663,670,3,1118936304600,1118936305600,3
train,94,s0_t1118936300200_a710,high,0.0,2,30,1118936318100,1118936317600,704,710,2,1118936317600,1118936318100,2
train,94,s0_t1118936300200_a710,high,5.0,2,26,1118936316100,1118936315600,704,710,3,1118936315600,1118936316600,3
train,94,s0_t1118936300200_a710,high,5.0,1,30,1118936318100,1118936317600,705,704,2,1118936317600,1118936318100,2
train,94,s0_t1118936300200_a710,high,10.0,0,27,1118936316600,1118936316100,710,704,3,1118936316100,1118936317100,3
train,94,s0_t1118936300200_a710,high,10.0,6,27,1118936316600,1118936316100,704,710,3,1118936316100,1118936317100,2
train,94,s0_t1118936300200_a710,high,10.0,0,28,1118936317100,1118936316600,704,710,3,1118936316600,1118936317600,2
train,94,s0_t1118936300200_a710,high,10.0,1,30,1118936318100,1118936317600,705,704,2,1118936317600,1118936318100,2
train,94,s0_t1118936300200_a710,high,15.0,0,27,1118936316600,1118936316100,710,704,3,1118936316100,1118936317100,3
train,94,s0_t1118936300200_a710,high,15.0,6,27,1118936316600,1118936316100,704,710,3,1118936316100,1118936317100,2
train,94,s0_t1118936300200_a710,high,15.0,0,28,1118936317100,1118936316600,704,710,3,1118936316600,1118936317600,2
train,94,s0_t1118936300200_a710,high,15.0,1,30,1118936318100,1118936317600,705,704,2,1118936317600,1118936318100,2
train,94,s0_t1118936300200_a710,high,20.0,6,25,1118936315600,1118936315100,704,710,3,1118936315100,1118936316100,3
train,95,s0_t1118936320200_a612,high,-5.0,1,1,1118936323600,1118936323100,678,689,3,1118936323100,1118936324100,3
train,95,s0_t1118936320200_a612,high,-5.0,5,7,1118936326600,1118936326100,612,677,3,1118936326100,1118936327100,3
train,95,s0_t1118936320200_a612,high,-5.0,5,11,1118936328600,1118936328100,677,612,3,1118936328100,1118936329100,3
train,95,s0_t1118936320200_a612,high,0.0,1,5,1118936325600,1118936325100,689,672,3,1118936325100,1118936326100,2
train,95,s0_t1118936320200_a612,high,0.0,5,5,1118936325600,1118936325100,672,689,3,1118936325100,1118936326100,3
train,95,s0_t1118936320200_a612,high,0.0,5,6,1118936326100,1118936325600,689,672,3,1118936325600,1118936326600,2
train,95,s0_t1118936320200_a612,high,0.0,1,9,1118936327600,1118936327100,689,672,3,1118936327100,1118936328100,3
train,95,s0_t1118936320200_a612,high,0.0,2,9,1118936327600,1118936327100,678,689,3,1118936327100,1118936328100,3
train,95,s0_t1118936320200_a612,high,0.0,2,11,1118936328600,1118936328100,689,678,3,1118936328100,1118936329100,3
train,95,s0_t1118936320200_a612,high,0.0,1,15,1118936330600,1118936330100,672,689,3,1118936330100,1118936331100,1
train,95,s0_t1118936320200_a612,high,5.0,6,2,1118936324100,1118936323600,678,677,3,1118936323600,1118936324600,2
train,95,s0_t1118936320200_a612,high,5.0,2,6,1118936326100,1118936325600,689,672,3,1118936325600,1118936326600,2
train,95,s0_t1118936320200_a612,high,5.0,3,9,1118936327600,1118936327100,678,689,3,1118936327100,1118936328100,3
train,95,s0_t1118936320200_a612,high,5.0,5,10,1118936328100,1118936327600,678,677,3,1118936327600,1118936328600,2
train,95,s0_t1118936320200_a612,high,5.0,3,11,1118936328600,1118936328100,689,678,3,1118936328100,1118936329100,3
train,95,s0_t1118936320200_a612,high,10.0,2,6,1118936326100,1118936325600,689,672,3,1118936325600,1118936326600,3
train,95,s0_t1118936320200_a612,high,10.0,2,7,1118936326600,1118936326100,672,689,3,1118936326100,1118936327100,3
train,95,s0_t1118936320200_a612,high,10.0,2,9,1118936327600,1118936327100,689,672,3,1118936327100,1118936328100,3
train,95,s0_t1118936320200_a612,high,10.0,2,10,1118936328100,1118936327600,672,689,3,1118936327600,1118936328600,3
train,95,s0_t1118936320200_a612,high,10.0,3,11,1118936328600,1118936328100,612,677,3,1118936328100,1118936329100,3
train,95,s0_t1118936320200_a612,high,10.0,2,12,1118936329100,1118936328600,689,672,3,1118936328600,1118936329600,3
train,95,s0_t1118936320200_a612,high,10.0,3,12,1118936329100,1118936328600,677,612,3,1118936328600,1118936329600,3
train,95,s0_t1118936320200_a612,high,15.0,2,5,1118936325600,1118936325100,689,672,3,1118936325100,1118936326100,3
train,95,s0_t1118936320200_a612,high,15.0,6,10,1118936328100,1118936327600,678,689,3,1118936327600,1118936328600,3
train,95,s0_t1118936320200_a612,high,15.0,2,11,1118936328600,1118936328100,672,689,3,1118936328100,1118936329100,3
train,95,s0_t1118936320200_a612,high,15.0,6,11,1118936328600,1118936328100,689,678,3,1118936328100,1118936329100,2
train,95,s0_t1118936320200_a612,high,15.0,2,12,1118936329100,1118936328600,689,672,3,1118936328600,1118936329600,3
train,95,s0_t1118936320200_a612,high,20.0,3,1,1118936323600,1118936323100,689,672,3,1118936323100,1118936324100,3
train,95,s0_t1118936320200_a612,high,20.0,3,2,1118936324100,1118936323600,672,689,3,1118936323600,1118936324600,2
train,95,s0_t1118936320200_a612,high,20.0,2,6,1118936326100,1118936325600,689,672,3,1118936325600,1118936326600,3
train,95,s0_t1118936320200_a612,high,20.0,6,10,1118936328100,1118936327600,678,689,3,1118936327600,1118936328600,3
train,95,s0_t1118936320200_a612,high,20.0,2,11,1118936328600,1118936328100,672,689,3,1118936328100,1118936329100,3
train,95,s0_t1118936320200_a612,high,20.0,6,11,1118936328600,1118936328100,689,678,3,1118936328100,1118936329100,2
train,95,s0_t1118936320200_a612,high,20.0,2,12,1118936329100,1118936328600,689,672,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,-5.0,1,2,1118936324100,1118936323600,695,684,3,1118936323600,1118936324600,3
train,96,s0_t1118936320200_a719,mid,-5.0,1,3,1118936324600,1118936324100,684,695,3,1118936324100,1118936325100,3
train,96,s0_t1118936320200_a719,mid,-5.0,5,12,1118936329100,1118936328600,684,695,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,-5.0,1,23,1118936334600,1118936334100,684,695,3,1118936334100,1118936335100,3
train,96,s0_t1118936320200_a719,mid,0.0,1,2,1118936324100,1118936323600,695,684,3,1118936323600,1118936324600,3
train,96,s0_t1118936320200_a719,mid,0.0,1,3,1118936324600,1118936324100,684,695,3,1118936324100,1118936325100,3
train,96,s0_t1118936320200_a719,mid,0.0,5,12,1118936329100,1118936328600,684,695,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,0.0,5,21,1118936333600,1118936333100,695,684,3,1118936333100,1118936334100,3
train,96,s0_t1118936320200_a719,mid,0.0,5,22,1118936334100,1118936333600,684,695,3,1118936333600,1118936334600,3
train,96,s0_t1118936320200_a719,mid,5.0,1,2,1118936324100,1118936323600,695,684,3,1118936323600,1118936324600,3
train,96,s0_t1118936320200_a719,mid,5.0,1,3,1118936324600,1118936324100,684,695,3,1118936324100,1118936325100,3
train,96,s0_t1118936320200_a719,mid,5.0,4,12,1118936329100,1118936328600,712,719,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,5.0,5,12,1118936329100,1118936328600,684,695,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,5.0,4,13,1118936329600,1118936329100,719,712,3,1118936329100,1118936330100,3
train,96,s0_t1118936320200_a719,mid,5.0,5,21,1118936333600,1118936333100,695,684,3,1118936333100,1118936334100,3
train,96,s0_t1118936320200_a719,mid,5.0,5,22,1118936334100,1118936333600,684,695,3,1118936333600,1118936334600,3
train,96,s0_t1118936320200_a719,mid,10.0,1,2,1118936324100,1118936323600,695,684,3,1118936323600,1118936324600,3
train,96,s0_t1118936320200_a719,mid,10.0,1,3,1118936324600,1118936324100,684,695,3,1118936324100,1118936325100,3
train,96,s0_t1118936320200_a719,mid,10.0,4,12,1118936329100,1118936328600,712,719,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,10.0,5,12,1118936329100,1118936328600,684,695,3,1118936328600,1118936329600,3
train,96,s0_t1118936320200_a719,mid,10.0,4,13,1118936329600,1118936329100,719,712,3,1118936329100,1118936330100,3
train,96,s0_t1118936320200_a719,mid,10.0,5,21,1118936333600,1118936333100,695,684,3,1118936333100,1118936334100,3
train,96,s0_t1118936320200_a719,mid,10.0,5,22,1118936334100,1118936333600,684,695,3,1118936333600,1118936334600,3
train,96,s0_t1118936320200_a719,mid,15.0,1,2,1118936324100,1118936323600,695,684,3,1118936323600,1118936324600,3
